StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,participation,gender,age,"education ",occupation,city_size,license,duration_license,car_ownership,car_type,km_per year,frequency,companionship,preferences_mobility_1,preferences_mobility_2,preferences_mobility_3,preferences_mobility_8,preferences_mobility_4,preferences_mobility_5,preferences_mobility_6,preferences_mobility_7,preferences_mobility_7_TEXT,prior_knowledge,experience,evaluation_1,evaluation_2,evaluation_3,evaluation_4,evaluation_why_1,evaluation_why_2,evaluation_why_3,evaluation_why_4,evaluation_why_5,evaluation_why_6,evaluation_why_n_1,evaluation_why_n_2,evaluation_why_n_3,evaluation_why_n_4,evaluation_why_n_5,car_choice,concern_dest_n,impact_dest_n,prob_dest_n,concern_charging_n,impact_charging_n,prob_charging_n,concern_time,impact_time,prob_time,concern_accident,impact_accident,prob_accident,concern_price_n,impact_price_n,prob_price_n,concern_support_n,impact_support_n,prob_support_n,worry_ev_1,worry_ev_2,worry_ev_3,worry_ev_4,worry_ev_5,worry_ev_6,worry_ev_6_TEXT,control_question,n_control_reading,control_neutral,driving_climate_1,driving_climate_2,driving_climate_3,driving_climate_4,ev_attitude_1,ev_attitude_2,ev_attitude_3,personality_1,personality_2,personality_3,personality_4,tech_interaction_1,tech_interaction_2,tech_interaction_3,tech_interaction_4,tech_interaction_5,tech_interaction_6,tech_interaction_7,tech_interaction_8,tech_interaction_9,2concern_dest_n,2impact_dest,2prob_dest,2concern_charging_n,2impact_charging_n,2prob_charging_n,2concern_time,2impact_time,2prob_time,2concern_accident,2impact_accident,2prob_accident,2concern_price_n,2impact_price_n,2prob_price_n,2concern_support_n,2impact_support_n,2prob_support_n,2worry_ev_1,2worry_ev_2,2worry_ev_3,2worry_ev_4,2worry_ev_5,2worry_ev_6,2worry_ev_6_TEXT,SC0,diggi
2023-06-17 21:23:15,2023-06-17 21:42:28,0,95.90.109.156,100,1152,1,2023-06-17 21:42:28,R_DVrC2vbgjGmnWuJ,,,,,50.9777,11.031,anonymous,DE,1,2,63,5,6,4,3,4,1,2,4,3,1,4,2,7,1,3,5,6,8,,3,5,6,6,1,1,6,3,4,4,5,3,2,2,2,1,4,1,1,3,1,1,1,5,3,2,5,1,3,2,3,3,2,4,3,2,2,1,3,5,4,6,,1,,,4,4,4,2,1,1,1,2,3,3,3,5,5,2,4,3,4,2,4,4,1,3,2,1,2,3,3,2,2,1,2,6,3,3,2,4,3,2,2,1,3,5,4,6,,,ds
2023-06-17 21:29:32,2023-06-17 21:54:06,0,46.114.92.39,100,1473,1,2023-06-17 21:54:07,R_2PnCxF087qsdFmx,,,,,48.1663,11.5683,anonymous,DE,1,2,60,4,4,4,"1,2",4,1,4,3,2,1,8,7,4,3,5,2,1,6,,2,5,4,4,4,2,4,4,5,5,4,2,4,3,3,3,4,2,4,4,3,3,3,3,4,3,5,3,3,7,4,3,3,4,3,3,1,2,3,5,4,6,,,1,,5,2,4,2,2,2,2,3,4,1,4,4,4,3,3,3,3,4,3,4,3,3,5,4,3,3,4,3,5,3,3,6,4,3,3,4,3,3,1,2,3,5,4,6,,,ds
2023-06-17 21:32:50,2023-06-17 22:23:05,0,109.42.242.114,100,3015,1,2023-06-17 22:23:06,R_2VaWiqlRE2hGc5n,,,,,51.3235,12.4266,anonymous,DE,1,1,58,6,4,2,1,4,1,2,3,2,1,3,5,1,2,4,7,6,8,Beine,4,4,6,3,3,3,5,3,4,4,4,1,2,2,2,1,4,3,1,,2,2,,3,4,2,5,3,6,2,5,2,6,3,2,4,1,3,2,5,4,6,,1,,,6,3,5,,2,2,2,4,4,4,2,2,2,4,1,2,4,3,4,2,2,,2,2,,2,3,,3,3,6,7,4,2,6,4,2,6,1,2,3,4,5,6,,,aw
2023-06-17 22:09:47,2023-06-17 22:24:19,0,80.187.74.204,100,871,1,2023-06-17 22:24:20,R_Z3miwrWjfgrJdEl,,,,,50.0027,8.2788,anonymous,DE,1,2,26,4,3,3,1,3,1,2,4,1,1,1,4,6,5,7,2,3,8,,2,4,5,5,1,1,4,2,1,4,4,5,6,5,4,3,6,3,1,2,1,1,6,1,3,2,2,3,2,1,6,6,5,6,6,5,2,1,3,5,4,6,,,,1,6,5,1,6,1,1,1,4,4,1,3,6,6,4,5,5,3,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,if
2023-06-17 22:01:08,2023-06-17 22:24:58,0,109.40.240.28,100,1430,1,2023-06-17 22:24:59,R_1OuXIRkZdxrDA8v,,,,,52.5203,13.3849,anonymous,DE,1,1,54,5,4,2,1,4,1,1,1,2,2,2,8,4,3,5,7,6,1,Per pedes,2,4,3,3,4,2,2,4,5,3,3,4,5,5,4,2,5,3,2,4,3,5,3,5,5,5,7,3,4,7,5,5,4,5,5,6,2,1,3,5,4,6,,,1,,4,3,4,4,3,3,3,3,4,3,3,3,4,4,4,3,4,3,4,3,3,4,3,4,4,4,5,5,6,3,4,6,5,5,6,4,5,4,2,1,3,5,4,6,,,aw
2023-06-17 22:09:53,2023-06-17 22:31:37,0,80.187.73.113,100,1304,1,2023-06-17 22:31:38,R_BM0qE2mMDnmQ5jP,,,,,50.0027,8.2788,anonymous,DE,1,2,25,5,4,3,1,3,1,2,2,1,1,1,5,4,3,8,7,6,2,"Traktor ",1,3,3,4,4,4,3,3,2,4,3,3,3,3,2,5,2,3,6,6,2,6,6,1,4,3,3,2,1,1,1,2,2,6,1,2,5,2,3,6,4,1,"Energieerzeugung ",,1,,6,3,1,1,1,3,1,2,1,4,1,6,4,1,3,3,3,4,5,5,6,6,2,6,6,1,1,1,1,4,4,7,1,2,1,1,1,2,1,2,3,4,5,6,,,if
2023-06-17 22:12:58,2023-06-17 22:32:24,0,80.187.74.250,100,1166,1,2023-06-17 22:32:25,R_z6xdLmWnhZGIYtH,,,,,50.0027,8.2788,anonymous,DE,1,2,32,2,4,2,1,4,1,3,5,1,1,8,1,6,4,7,2,5,3,E-Roller,1,1,6,6,1,1,6,6,6,6,6,1,1,1,1,1,3,1,1,1,1,2,2,1,1,2,2,1,2,2,2,5,2,4,2,2,,,,,,,,,,1,4,3,3,4,1,1,1,2,4,4,2,6,6,1,6,6,2,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,ds
2023-06-17 22:21:34,2023-06-17 22:32:58,0,83.135.166.137,100,684,1,2023-06-17 22:32:59,R_3NEffcf2lXRDDnd,,,,,49.7961,9.948,anonymous,DE,1,2,55,5,4,4,1,4,1,1,2,3,2,4,6,1,2,3,7,5,8,,3,4,5,5,2,2,1,2,4,4,3,1,5,4,3,3,5,3,1,2,2,3,1,5,1,2,3,2,3,2,5,4,4,5,4,4,1,3,2,5,4,6,,,,1,4,5,2,5,1,2,3,4,2,4,2,4,3,4,4,3,3,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,aw
2023-06-17 22:10:17,2023-06-17 22:40:55,0,80.187.72.221,100,1837,1,2023-06-17 22:40:56,R_28Gs2lWmIEFoSEl,,,,,51.4444,7.0114,anonymous,DE,1,2,24,4,4,3,1,3,1,2,2,1,1,1,5,7,6,8,3,4,2,Traktor,2,4,5,1,1,1,2,1,1,3,4,1,5,6,2,1,5,3,1,4,1,6,6,3,1,5,6,2,5,2,2,6,2,5,6,4,2,4,1,5,3,6,,1,,,5,5,2,2,1,2,1,3,5,2,1,5,6,2,6,6,6,6,6,6,2,6,2,4,5,2,5,6,6,2,6,2,2,6,2,6,6,4,2,3,1,5,4,6,,,if
2023-06-17 22:25:24,2023-06-17 22:41:02,0,46.114.206.233,100,937,1,2023-06-17 22:41:03,R_2wNw9geu2aJxCCB,,,,,51.3235,12.4266,anonymous,DE,1,2,57,5,4,1,1,4,1,2,3,1,1,1,7,2,3,4,5,6,8,,3,5,3,3,2,2,4,3,6,5,4,2,4,4,2,2,6,3,4,4,5,4,3,5,5,4,5,3,3,7,4,4,6,5,5,4,2,1,3,5,4,6,,,1,,4,4,4,3,3,2,2,3,4,3,4,3,3,4,3,3,4,2,5,2,4,4,5,4,4,4,4,4,7,3,4,2,4,5,4,5,6,4,2,1,3,5,4,6,,,aw
2023-06-18 06:14:58,2023-06-18 06:15:28,0,83.135.166.132,100,30,1,2023-06-18 06:15:29,R_UMj3A6Xrnu134wV,,,,,49.7961,9.948,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aw
2023-06-18 09:12:35,2023-06-18 09:27:40,0,2.204.85.85,100,905,1,2023-06-18 09:27:41,R_1dss6a5RGu6iURz,,,,,50.8178,6.2776,anonymous,DE,1,1,45,4,5,3,1,4,1,3,2,1,2,7,1,6,2,5,4,3,8,,3,1,5,6,1,1,5,4,6,2,5,1,1,1,1,1,4,1,1,3,2,3,4,2,2,2,2,1,3,1,3,4,2,3,4,2,,,,,,,,,,1,6,1,6,1,1,1,1,3,3,4,3,2,2,4,3,3,5,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,aw
2023-06-18 09:29:10,2023-06-18 09:53:56,0,92.192.161.155,100,1485,1,2023-06-18 09:53:57,R_1o27Q950EYkKWiz,,,,,50.9244,6.9693,anonymous,DE,1,2,63,5,6,1,"1,2,3",4,1,1,3,2,2,6,3,5,1,4,2,8,7,,3,5,5,5,2,1,5,3,4,4,4,2,3,2,2,4,4,1,3,3,3,4,3,5,4,3,5,4,4,7,2,3,3,2,3,3,1,2,4,5,3,6,,,1,,5,3,4,4,2,1,2,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,4,4,3,5,4,3,6,3,3,3,3,3,3,1,2,4,5,3,6,,,ds
2023-06-18 12:39:51,2023-06-18 13:02:40,0,87.79.71.141,100,1369,1,2023-06-18 13:02:41,R_1KcNtEUjazfXaeg,,,,,50.9499,6.9489,anonymous,DE,1,2,43,4,4,4,3,4,1,3,3,1,2,8,2,4,3,1,5,7,6,,1,1,6,6,1,1,5,6,6,6,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,3,3,3,4,2,5,1,6,,1,,,5,3,3,3,1,1,1,1,4,5,2,6,6,3,6,6,5,4,2,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,3,3,4,3,2,5,1,6,,,ds
2023-06-18 14:50:02,2023-06-18 15:00:36,0,89.247.161.92,100,634,1,2023-06-18 15:00:37,R_1jwT4jAiRsY1OUx,,,,,50.7386,12.3672,anonymous,DE,1,1,57,3,4,2,"1,2,3",4,1,3,4,1,1,3,1,8,2,4,7,5,6,,2,1,6,,,,5,5,,,5,,1,1,,3,,1,1,2,2,2,2,1,3,1,2,2,1,2,2,4,2,3,1,3,1,3,2,5,4,6,,,,1,5,5,5,5,1,1,2,4,4,4,3,4,4,4,4,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,aw
2023-06-18 15:05:42,2023-06-18 15:18:53,0,95.89.67.63,100,791,1,2023-06-18 15:18:54,R_3MDVlYKXJOwXKT5,,,,,50.9777,11.031,anonymous,DE,1,2,53,5,4,2,1,4,1,1,5,1,2,5,3,6,7,1,2,4,8,,3,4,4,4,3,1,2,2,2,2,2,3,5,4,1,1,5,3,3,4,3,3,5,3,4,3,7,2,6,2,2,5,2,3,3,2,4,1,3,5,2,6,,,1,,5,4,2,2,1,1,1,3,4,3,2,5,5,3,5,4,3,4,5,4,2,4,2,2,4,3,3,4,7,2,4,2,2,5,2,2,4,2,4,1,3,5,2,6,,,aw
2023-06-18 15:54:40,2023-06-18 15:56:50,0,62.158.103.33,100,129,1,2023-06-18 15:56:51,R_2aK9oPFxbOWTqhV,,,,,50.8675,6.1006,anonymous,DE,1,2,23,5,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lw
2023-06-18 15:47:54,2023-06-18 16:03:07,0,78.34.251.26,100,913,1,2023-06-18 16:03:08,R_1C1I5uwtn6NNd0o,,,,,50.939,6.9644,anonymous,DE,1,2,22,4,3,4,1,2,3,,1,4,1,2,4,6,5,7,1,3,8,,1,4,4,3,3,2,4,2,6,2,2,3,4,5,1,1,4,2,1,5,2,5,5,6,5,4,6,3,6,6,5,2,6,3,2,6,3,5,1,6,4,2,Abbau von Lithium,,,1,5,3,3,4,1,1,1,3,2,4,4,6,6,5,6,6,1,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,lw
2023-06-18 15:52:33,2023-06-18 16:07:42,0,93.233.194.232,100,909,1,2023-06-18 16:07:43,R_3rIltbGPdi6PjDc,,,,,50.74,6.2877,anonymous,DE,1,2,21,5,3,3,"1,2",2,1,2,2,2,2,2,1,6,4,5,7,3,8,,3,6,6,3,4,1,4,5,2,6,3,1,2,3,2,1,6,3,1,2,1,3,2,3,4,2,5,2,4,2,5,5,2,4,4,2,3,2,5,6,4,1,Batterieverschleiß,1,,,4,2,2,4,1,1,1,5,4,3,4,6,6,2,6,6,3,5,3,5,2,2,2,2,2,2,3,2,5,2,5,2,4,5,2,3,5,2,3,2,5,6,4,1,Batterieverschleiß,,lw
2023-06-18 17:06:03,2023-06-18 17:18:41,0,176.198.202.114,100,757,1,2023-06-18 17:18:41,R_3kk2KuZzuPb39B2,,,,,51.2402,6.7785,anonymous,DE,1,1,27,5,4,4,1,3,3,,1,4,1,4,6,2,1,7,3,5,8,,4,5,3,3,1,1,3,6,1,1,1,4,6,3,1,6,1,3,1,5,2,4,2,7,4,3,2,1,6,1,6,4,4,5,4,4,4,3,2,5,1,6,,,1,,4,4,4,3,5,1,3,3,5,3,4,2,4,5,4,3,6,1,2,3,1,4,2,4,4,6,4,3,3,1,6,1,6,4,4,5,4,4,4,3,2,5,1,6,,,ds
2023-06-18 17:11:19,2023-06-18 17:25:50,0,37.5.240.50,100,870,1,2023-06-18 17:25:51,R_0UEWkL4GcK3NANH,,,,,53.5544,9.9946,anonymous,DE,1,1,47,5,4,3,1,4,1,1,4,2,1,2,7,4,6,5,1,3,8,,2,4,2,2,5,2,1,1,2,1,1,5,5,6,4,1,5,4,6,5,7,4,6,7,6,5,7,3,2,2,5,6,4,4,6,4,2,4,3,6,5,1,"Zu umweltschädlich im Bau und Verwendung der Batterien ",,,1,4,4,2,4,4,4,2,4,3,2,2,5,4,3,4,4,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,aw
2023-06-18 17:12:34,2023-06-18 17:35:15,0,46.142.133.45,100,1360,1,2023-06-18 17:35:16,R_2QFH7TDncT4I1Gw,,,,,50.7766,6.1607,anonymous,DE,1,1,22,4,3,4,1,3,2,,1,4,3,8,6,5,4,2,7,1,3,Zu Fuß,4,5,6,3,3,2,6,5,5,4,4,1,6,3,3,4,5,2,5,4,6,4,5,6,4,4,6,3,6,7,4,2,5,5,2,5,1,2,4,5,3,6,,1,,,6,1,5,1,2,1,2,4,4,2,4,1,2,5,2,1,5,2,5,3,4,3,5,3,3,3,4,3,5,4,6,2,4,2,4,4,2,6,1,5,2,3,4,6,,,lw
2023-06-18 18:18:56,2023-06-18 18:34:51,0,80.187.74.18,100,954,1,2023-06-18 18:34:52,R_2qfs0yc7NtDlLkH,,,,,51.4444,7.0114,anonymous,DE,1,2,53,4,4,2,1,4,1,1,5,1,1,1,3,5,4,6,7,2,8,,3,5,5,3,3,1,5,4,2,4,5,1,6,4,2,1,5,3,1,2,1,3,4,3,4,3,5,3,3,7,2,6,3,3,2,2,3,2,1,5,4,6,,1,,,4,3,3,3,1,1,2,5,4,5,3,3,3,4,3,3,4,2,4,4,1,2,1,2,2,2,3,2,3,1,2,1,3,6,2,3,2,2,2,3,1,5,4,6,,,ds
2023-06-18 19:10:57,2023-06-18 19:20:45,0,93.213.22.86,100,587,1,2023-06-18 19:20:46,R_2ZUGd6CGNdx04va,,,,,48.9216,9.112,anonymous,DE,1,2,36,5,4,3,"1,3",3,1,1,3,3,2,6,3,1,2,7,5,4,8,,1,2,6,5,1,1,6,5,5,6,5,1,4,2,1,3,4,1,1,5,1,2,2,2,3,2,6,1,6,1,3,5,3,3,5,2,1,4,2,5,3,6,,,,1,5,4,5,2,1,1,2,3,3,5,2,6,6,2,5,6,2,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,ds
2023-06-18 19:35:35,2023-06-18 19:47:36,0,2.160.210.173,100,720,1,2023-06-18 19:47:36,R_323yFKKJn69Pzph,,,,,53.9172,10.6946,anonymous,DE,1,2,62,5,4,1,1,4,1,3,5,1,1,3,1,7,8,5,4,2,6,,1,1,6,6,1,1,6,4,2,6,6,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,6,1,,1,6,6,2,2,2,2,,,,,,,,,1,,3,5,2,4,1,6,1,1,4,6,2,6,5,3,3,3,3,5,4,4,1,1,1,2,1,2,1,1,7,1,,1,1,6,2,1,6,2,,,,,,,,,if
2023-06-18 19:30:03,2023-06-18 19:52:31,0,2.160.210.173,100,1347,1,2023-06-18 19:52:32,R_1CKIxYjwtl7g9bf,,,,,53.9172,10.6946,anonymous,DE,1,1,60,5,4,1,1,4,1,4,5,1,1,5,1,8,6,4,3,2,7,,2,3,6,6,2,1,6,4,4,5,5,1,1,3,1,2,2,1,4,3,2,3,3,3,3,3,3,4,4,7,3,2,6,4,2,6,3,1,2,4,5,6,,,,1,3,4,3,5,1,1,1,2,2,3,2,6,5,4,4,4,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,if
2023-06-18 19:38:57,2023-06-18 19:58:21,0,95.222.164.61,100,1164,1,2023-06-18 19:58:22,R_2v6LBmGLLzRiNIv,,,,,51.4777,7.2521,anonymous,DE,1,2,51,5,4,4,"1,3",4,1,2,4,2,1,3,2,4,5,6,7,1,8,,2,4,5,4,1,1,5,3,6,5,5,3,4,2,1,2,6,2,2,3,3,4,3,5,4,3,6,1,3,7,5,4,4,6,4,4,2,1,3,5,4,6,"Es gibt quasi keine Kombis, quasi nur SUVs",1,,,6,1,6,1,2,1,1,3,2,3,4,6,6,1,6,6,3,6,1,6,3,3,3,4,4,4,4,3,6,2,3,2,5,4,4,5,4,4,2,1,3,5,4,6,,,ds
2023-06-18 20:00:12,2023-06-18 20:21:42,0,88.208.128.52,100,1289,1,2023-06-18 20:21:43,R_2ScXL2Zs97AaIYm,,,,,51.5898,7.6633,anonymous,DE,1,2,39,5,4,3,1,4,1,1,4,1,1,5,1,7,3,6,4,2,8,,2,1,5,5,2,1,4,5,3,4,5,1,1,1,3,1,3,3,3,3,3,3,3,3,4,2,5,2,3,2,3,5,3,4,3,3,4,1,2,5,3,6,,,1,,5,4,3,4,1,1,2,4,4,5,2,5,5,2,5,5,1,5,3,5,3,2,3,3,3,3,4,2,5,3,3,6,3,5,2,3,4,2,4,1,2,5,3,6,,,ds
2023-06-18 20:51:14,2023-06-18 20:53:37,0,185.122.67.195,100,142,1,2023-06-18 20:53:38,R_3Jr48YkUXzhCSci,,,,,55.9552,-3.2,anonymous,DE,1,2,30,3,5,4,"1,2",2,2,,4,2,2,5,3,8,7,4,1,6,2,,4,3,4,5,4,5,2,3,4,4,3,4,4,3,5,1,4,2,2,3,3,3,2,3,3,3,3,4,4,6,3,2,2,3,3,2,2,3,4,1,5,6,,,1,,4,4,3,3,4,6,2,1,6,5,4,3,4,6,3,5,2,5,5,6,3,1,2,4,4,4,3,5,6,4,4,6,3,3,4,4,3,6,1,3,4,2,6,5,,,mbz
2023-06-18 20:50:18,2023-06-18 21:01:18,0,185.122.67.195,100,660,1,2023-06-18 21:01:19,R_3qxPEjYnzpg00T3,,,,,55.9552,-3.2,anonymous,DE,1,2,23,4,3,3,1,2,2,,1,5,2,5,2,7,6,8,4,3,1,,6,5,4,4,2,2,5,2,5,5,5,3,4,4,4,3,4,5,4,3,5,4,4,5,3,4,3,4,3,7,1,1,1,1,1,2,4,1,2,5,3,6,,,,1,6,4,4,4,3,1,3,4,4,4,4,5,5,3,4,4,3,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,mbz
2023-06-18 20:51:17,2023-06-18 21:05:37,0,185.122.67.195,100,860,1,2023-06-18 21:05:37,R_1FrmNLBXaAmzBmw,,,,,55.9552,-3.2,anonymous,DE,1,1,21,4,3,4,1,2,3,,1,3,1,5,3,8,4,7,6,2,1,E-Vespa in Orange,3,5,5,4,3,2,4,5,6,4,6,1,1,1,1,1,1,2,1,6,1,3,4,2,5,4,5,1,4,1,5,2,3,6,5,2,4,1,3,5,2,6,,,1,,6,2,6,1,3,1,3,3,3,2,4,4,5,3,4,4,1,4,3,4,4,4,3,2,4,2,4,4,3,1,5,1,2,3,2,5,3,2,4,1,3,5,2,6,,,mbz
2023-06-18 20:25:24,2023-06-18 21:23:29,0,46.114.152.253,100,3484,1,2023-06-18 21:23:30,R_3qsC0qb8u2qY62j,,,,,50.9558,7.0093,anonymous,DE,1,2,25,4,4,5,1,3,1,2,2,1,1,2,7,3,4,1,5,6,8,,3,4,3,1,4,1,4,1,1,1,1,5,5,5,3,1,3,3,3,5,1,5,6,6,6,6,7,2,3,1,4,4,2,3,3,2,5,3,4,6,2,1,Umweltschädlichkeit bei Produktion,1,,,5,2,5,2,1,2,1,4,3,4,2,3,5,4,3,3,4,4,3,3,3,4,3,5,4,4,6,6,7,1,2,1,4,2,2,3,2,2,6,3,4,5,2,1,Umweltschäden bei Produktion,,lw
2023-06-18 21:24:40,2023-06-18 21:32:44,0,95.223.45.85,100,483,1,2023-06-18 21:32:45,R_1PdD3mVALIgEVxE,,,,,50.7599,6.0953,anonymous,DE,1,1,28,5,3,4,1,3,1,2,1,3,2,5,4,3,2,7,6,1,8,,3,5,6,6,2,2,5,4,5,4,4,2,2,2,3,5,5,2,1,2,2,4,4,3,4,3,5,2,4,2,4,3,3,4,3,2,4,2,1,5,3,6,,,,1,5,2,5,5,2,2,2,3,4,3,5,5,5,3,4,5,2,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,mbz
2023-06-18 21:12:11,2023-06-18 21:38:58,0,185.231.253.93,100,1607,1,2023-06-18 21:38:59,R_erCwWmxaoxVCYCt,,,,,51.6197,7.9709,anonymous,DE,1,2,32,5,8,1,1,4,1,1,2,2,2,1,7,5,6,4,2,3,8,,2,5,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,3,6,6,6,5,6,6,6,6,6,4,6,6,5,3,5,3,5,4,4,1,2,5,3,6,,1,,,2,5,2,5,1,6,2,5,2,2,2,2,2,5,2,2,5,1,5,2,6,6,6,5,6,5,5,5,6,5,6,4,5,4,4,4,5,4,4,1,3,5,2,6,,,lw
2023-06-18 23:37:32,2023-06-18 23:54:32,0,5.146.249.139,100,1019,1,2023-06-18 23:54:33,R_1QN2v8WEQonptem,,,,,51.3336,6.5657,anonymous,DE,1,1,40,5,5,2,1,4,1,2,2,1,3,4,2,6,5,7,3,1,8,,5,5,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,3,4,5,5,4,1,5,4,4,3,4,4,6,4,5,6,4,4,6,3,4,5,2,1,6,,,1,,5,3,4,4,4,1,1,1,4,1,2,3,3,4,5,1,6,2,4,4,3,4,5,5,5,5,2,4,5,4,6,7,4,5,6,4,5,4,1,2,3,4,5,6,,,ds
2023-06-19 04:31:09,2023-06-19 04:39:36,0,213.168.126.250,100,507,1,2023-06-19 04:39:37,R_sAtzhRwTvK3rz8J,,,,,50.9373,6.9842,anonymous,DE,1,1,22,5,3,2,1,2,1,2,2,1,1,1,4,7,6,5,3,2,8,,4,4,5,2,3,2,6,3,4,3,3,1,5,5,1,5,5,2,3,3,5,5,4,6,6,4,7,2,3,2,1,4,1,1,4,2,4,1,2,5,3,6,,,,1,6,1,5,1,2,1,4,1,5,4,3,2,3,4,4,4,6,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,lw
2023-06-18 20:24:59,2023-06-19 09:21:45,0,109.42.178.238,100,46605,1,2023-06-19 09:21:46,R_3sjjK4lj18aeAXn,,,,,51.2196,6.8028,anonymous,DE,1,1,22,4,3,5,1,2,3,,1,3,2,7,1,2,5,3,6,4,8,,3,5,4,4,3,2,5,5,5,3,4,1,3,3,2,3,2,5,2,2,3,3,4,3,3,2,5,4,4,6,3,3,3,3,3,6,2,5,3,1,4,6,,1,,,5,2,4,3,1,1,3,2,4,4,3,3,4,2,4,4,5,3,3,5,2,3,2,3,3,3,3,2,5,4,4,7,3,3,3,3,3,2,2,5,3,1,4,6,,,lw
2023-06-19 10:19:10,2023-06-19 10:45:50,0,129.233.213.128,100,1599,1,2023-06-19 10:45:51,R_RVnOjEIlB2fJalX,,,,,50.7479,6.0485,anonymous,DE,1,1,23,5,3,4,1,2,1,2,2,2,1,2,1,7,6,5,4,3,8,,3,5,6,5,2,1,6,5,5,4,4,2,3,3,2,3,4,2,3,4,3,5,5,6,5,6,5,3,6,2,5,3,4,6,3,5,,,,,,,,,1,,6,2,4,2,2,1,2,4,4,3,3,5,5,3,4,5,4,3,4,5,5,5,6,5,5,5,5,5,6,2,6,2,5,3,5,6,3,5,1,2,3,5,4,6,,,ds
2023-06-19 10:54:37,2023-06-19 11:02:12,0,87.160.243.124,100,454,1,2023-06-19 11:02:13,R_2c5y70KEeq8OE8g,,,,,50.7932,6.095,anonymous,DE,1,1,21,4,3,4,"1,2",2,3,,1,4,2,8,5,1,2,4,7,6,3,zu fuß,3,4,4,4,1,1,3,4,1,5,1,2,3,2,1,4,5,1,2,3,2,3,4,3,2,2,5,1,6,1,2,1,2,3,1,2,2,4,1,5,3,6,,,,1,6,1,5,1,1,3,1,4,3,1,5,3,5,4,5,5,5,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,mbz
2023-06-19 11:06:23,2023-06-19 11:20:41,0,84.182.238.112,100,857,1,2023-06-19 11:20:41,R_uePwKiInun4ZcEF,,,,,50.7599,6.0953,anonymous,DE,1,1,24,5,3,4,1,3,3,,1,4,2,6,4,1,2,7,5,3,8,,4,5,5,5,2,1,4,2,1,4,3,1,4,3,1,2,5,3,2,4,3,4,4,2,1,1,6,1,6,1,1,2,5,2,2,4,2,1,4,5,3,6,Nichts,1,,,6,2,5,3,1,1,1,2,5,3,3,2,2,5,4,3,3,4,4,3,2,4,2,2,3,2,2,1,6,1,6,1,3,2,6,2,2,3,2,1,4,5,3,6,Nichtd,,mbz
2023-06-19 11:18:45,2023-06-19 11:29:10,0,92.79.74.198,100,624,1,2023-06-19 11:29:10,R_1EhE7Th2wrMiknV,,,,,51.6949,7.8707,anonymous,DE,1,2,57,5,4,3,1,4,1,3,2,2,2,8,3,2,4,1,6,7,5,,2,1,6,6,1,1,5,3,5,6,6,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,3,1,1,2,1,4,3,1,5,2,6,,,,1,6,1,5,1,1,1,1,1,4,5,2,6,6,2,5,5,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,ds
